"","player1","player2","win1","win2"
"2452","Ivana Jorovic","Tereza Martincova",0,1
"2453","Jamie Hampton","Jelena Jankovic",0,1
"2454","Jamie Hampton","Jie Zheng",1,0
"2455","Jamie Hampton","Kaia Kanepi",0,1
"2456","Jamie Hampton","Kiki Bertens",1,0
"2457","Jamie Hampton","Kirsten Flipkens",1,0
"2458","Jamie Hampton","Kristina Mladenovic",1,0
"2459","Jamie Hampton","Lara Arruabarrena",1,0
"2460","Jamie Hampton","Lucie Safarova",2,0
"2461","Jamie Hampton","Luksika Kumkhum",1,0
"2462","Jamie Hampton","Madison Keys",0,1
"2463","Jamie Hampton","Marina Erakovic",1,1
"2464","Jamie Hampton","Monica Niculescu",1,0
"2465","Jamie Hampton","Nicole Gibbs",1,0
"2466","Jamie Hampton","Olga Govortsova",0,1
"2467","Jamie Hampton","Petra Kvitova",1,0
"2468","Jamie Hampton","Roberta Vinci",1,1
"2469","Jamie Hampton","Samantha Stosur",0,1
"2470","Jamie Hampton","Sara Errani",0,1
"2471","Jamie Hampton","Sloane Stephens",0,2
"2472","Jamie Hampton","Su Wei Hsieh",3,0
"2473","Jamie Hampton","Urszula Radwanska",1,1
"2474","Jamie Hampton","Vera Dushevina",1,0
"2475","Jamie Hampton","Victoria Azarenka",0,1
"2476","Jamie Hampton","Yanina Wickmayer",1,0
"2477","Jamie Loeb","Maryna Zanevska",0,1
"2478","Jana Cepelova","Kaia Kanepi",0,1
"2479","Jana Cepelova","Magdalena Rybarikova",0,1
"2480","Jana Cepelova","Roberta Vinci",0,1
"2481","Jana Cepelova","Venus Williams",0,1
"2482","Jana Cepelova","Yanina Wickmayer",0,1
"2483","Jana Fett","Marketa Vondrousova",0,1
"2484","Jana Fett","Rebecca Peterson",0,1
"2485","Jaqueline Cristian","Jelena Ostapenko",1,0
"2486","Jaqueline Cristian","Kaja Juvan",1,0
"2487","Jaqueline Cristian","Kamilla Rakhimova",1,0
"2488","Jaqueline Cristian","Natalia Vikhlyantseva",1,0
"2489","Jaqueline Cristian","Nuria Brancaccio",1,0
"2490","Jaqueline Cristian","Qinwen Zheng",1,0
"2491","Jaqueline Cristian","Rebecca Peterson",1,0
"2492","Jaqueline Cristian","Reka Luca Jani",1,0
"2493","Jaqueline Cristian","Simona Halep",1,1
"2494","Jaqueline Cristian","Svetlana Kuznetsova",0,1
"2495","Jaqueline Cristian","Tamara Zidansek",1,0
"2496","Jaqueline Cristian","Vera Lapko",1,0
"2497","Jaqueline Cristian","Veronika Kudermetova",1,0
"2498","Jaqueline Cristian","Yulia Putintseva",0,1
"2499","Jarmila Gajdosova","Lesia Tsurenko",0,1
"2500","Jarmila Gajdosova","Petra Kvitova",0,1
"2501","Jarmila Gajdosova","Romina Oprandi",0,1
"2502","Jarmila Gajdosova","Yanina Wickmayer",0,1
"2503","Jasmina Tinjic","Yvonne Meusburger",0,1
"2504","Jasmine Paolini","Jessica Pegula",0,1
"2505","Jasmine Paolini","Karolina Muchova",0,1
"2506","Jasmine Paolini","Karolina Pliskova",0,1
"2507","Jasmine Paolini","Kristie Ahn",1,0
"2508","Jasmine Paolini","Lara Arruabarrena",0,1
"2509","Jasmine Paolini","Leylah Fernandez",0,1
"2510","Jasmine Paolini","Lucrezia Stefanini",1,0
"2511","Jasmine Paolini","Mai Hontama",1,0
"2512","Jasmine Paolini","Maria Sakkari",0,1
"2513","Jasmine Paolini","Martina Di Giuseppe",1,0
"2514","Jasmine Paolini","Misaki Doi",1,0
"2515","Jasmine Paolini","Nao Hibino",1,0
"2516","Jasmine Paolini","Petra Kvitova",0,1
"2517","Jasmine Paolini","Qiang Wang",1,0
"2518","Jasmine Paolini","Rebecca Marino",1,0
"2519","Jasmine Paolini","Saisai Zheng",1,0
"2520","Jasmine Paolini","Simona Halep",0,1
"2521","Jasmine Paolini","Sorana Cirstea",1,0
"2522","Jasmine Paolini","Stefanie Voegele",1,0
"2523","Jasmine Paolini","Valentini Grammatikopoulou",1,0
"2524","Jasmine Paolini","Veronika Kudermetova",0,1
"2525","Jasmine Paolini","Victoria Azarenka",0,1
"2526","Jasmine Paolini","Yaroslava Shvedova",1,0
"2527","Jasmine Paolini","Yulia Putintseva",1,0
"2528","Jelena Jankovic","Jessica Pegula",1,0
"2529","Jelena Jankovic","Johanna Konta",1,0
"2530","Jelena Jankovic","Johanna Larsson",2,0
"2531","Jelena Jankovic","Julia Cohen",1,0
"2532","Jelena Jankovic","Karin Knapp",1,0
"2533","Jelena Jankovic","Kate Makarova",1,0
"2534","Jelena Jankovic","Kurumi Nara",1,0
"2535","Jelena Jankovic","Lourdes Dominguez Lino",1,0
"2536","Jelena Jankovic","Lucie Safarova",1,0
"2537","Jelena Jankovic","Madison Keys",1,0
"2538","Jelena Jankovic","Mallory Burdette",1,0
"2539","Jelena Jankovic","Maria Joao Koehler",1,0
"2540","Jelena Jankovic","Maria Sharapova",0,2
"2541","Jelena Jankovic","Mariana Duque Marino",1,0
"2542","Jelena Jankovic","Melanie Oudin",1,0
"2543","Jelena Jankovic","Monica Niculescu",0,1
"2544","Jelena Jankovic","Na Li",1,2
"2545","Jelena Jankovic","Nadia Petrova",1,0
"2546","Jelena Jankovic","Paula Ormaechea",1,0
"2547","Jelena Jankovic","Petra Kvitova",1,0
"2548","Jelena Jankovic","Roberta Vinci",2,1
"2549","Jelena Jankovic","Sabine Lisicki",1,1
"2550","Jelena Jankovic","Samantha Stosur",2,0
"2551","Jelena Jankovic","Sara Errani",0,1
"2552","Jelena Jankovic","Serena Williams",0,3
"2553","Jelena Jankovic","Sharon Fichman",1,0
"2554","Jelena Jankovic","Simona Halep",0,1
"2555","Jelena Jankovic","Sloane Stephens",1,0
"2556","Jelena Jankovic","Sorana Cirstea",1,1
"2557","Jelena Jankovic","Stefanie Voegele",1,0
"2558","Jelena Jankovic","Svetlana Kuznetsova",0,1
"2559","Jelena Jankovic","Tamira Paszek",1,0
"2560","Jelena Jankovic","Tsvetana Pironkova",1,0
"2561","Jelena Jankovic","Urszula Radwanska",0,1
"2562","Jelena Jankovic","Victoria Azarenka",1,1
"2563","Jelena Jankovic","Victoria Duval",1,0
"2564","Jelena Ostapenko","Jennifer Brady",1,1
"2565","Jelena Ostapenko","Jessica Pegula",0,1
"2566","Jelena Ostapenko","Johanna Konta",1,0
"2567","Jelena Ostapenko","Jule Niemeier",1,0
"2568","Jelena Ostapenko","Julia Matojan",1,0
"2569","Jelena Ostapenko","Karolina Muchova",0,1
"2570","Jelena Ostapenko","Karolina Pliskova",0,2
"2571","Jelena Ostapenko","Katerina Siniakova",0,1
"2572","Jelena Ostapenko","Kiki Bertens",1,0
"2573","Jelena Ostapenko","Kirsten Flipkens",1,0
"2574","Jelena Ostapenko","Lauren Davis",1,0
"2575","Jelena Ostapenko","Leylah Fernandez",1,0
"2576","Jelena Ostapenko","Liudmila Samsonova",1,0
"2577","Jelena Ostapenko","Maria Sakkari",0,1
"2578","Jelena Ostapenko","Nour Abbes",1,0
"2579","Jelena Ostapenko","Ons Jabeur",1,0
"2580","Jelena Ostapenko","Patricia Maria Tig",1,0
"2581","Jelena Ostapenko","Paula Badosa",1,0
"2582","Jelena Ostapenko","Polona Hercog",1,0
"2583","Jelena Ostapenko","Sara Errani",1,0
"2584","Jelena Ostapenko","Shelby Rogers",1,0
"2585","Jelena Ostapenko","Sofia Kenin",0,1
"2586","Jelena Ostapenko","Stefanie Voegele",1,0
"2587","Jelena Ostapenko","Su Wei Hsieh",1,0
"2588","Jelena Ostapenko","Tamara Zidansek",1,0
"2589","Jelena Ostapenko","Tereza Martincova",0,1
"2590","Jelena Ostapenko","Victoria Azarenka",0,1
"2591","Jelena Ostapenko","Xiyu Wang",1,0
"2592","Jelena Ostapenko","Yulia Putintseva",1,0
"2593","Jelena Simic","Timea Babos",0,1
"2594","Jennifer Brady","Jessica Pegula",1,0
"2595","Jennifer Brady","Kaja Juvan",1,0
"2596","Jennifer Brady","Karolina Muchova",1,0
"2597","Jennifer Brady","Madison Brengle",1,0
"2598","Jennifer Brady","Marta Kostyuk",1,0
"2599","Jennifer Brady","Naomi Osaka",0,1
"2600","Jennifer Brady","Petra Kvitova",0,1
"2601","Jennifer Brady","Sara Sorribes Tormo",0,1
"2602","Jennifer Brady","Shuai Zhang",1,0
"2603","Jennifer Brady","Svetlana Kuznetsova",1,0
"2604","Jennifer Brady","Tamara Zidansek",0,1
"2605","Jennifer Brady","Venus Williams",1,0
"2606","Jessica Pegula","Karolina Pliskova",4,1
"2607","Jessica Pegula","Katerina Siniakova",0,1
"2608","Jessica Pegula","Kristina Mladenovic",3,0
"2609","Jessica Pegula","Lin Zhu",1,0
"2610","Jessica Pegula","Liudmila Samsonova",0,1
"2611","Jessica Pegula","Magdalena Frech",1,0
"2612","Jessica Pegula","Mandy Minella",0,1
"2613","Jessica Pegula","Maria Sakkari",0,1
"2614","Jessica Pegula","Misaki Doi",1,0
"2615","Jessica Pegula","Mona Barthel",2,0
"2616","Jessica Pegula","Naomi Osaka",1,0
"2617","Jessica Pegula","Ons Jabeur",1,1
"2618","Jessica Pegula","Petra Kvitova",0,1
"2619","Jessica Pegula","Petra Martic",0,1
"2620","Jessica Pegula","Qiang Wang",1,0
"2621","Jessica Pegula","Samantha Stosur",1,0
"2622","Jessica Pegula","Simona Halep",1,0
"2623","Jessica Pegula","Sloane Stephens",1,0
"2624","Jessica Pegula","Sofia Kenin",0,2
"2625","Jessica Pegula","Sorana Cirstea",1,0
"2626","Jessica Pegula","Storm Sanders",1,0
"2627","Jessica Pegula","Tereza Martincova",1,0
"2628","Jessica Pegula","Victoria Azarenka",2,2
"2629","Jessica Pegula","Yaroslava Shvedova",1,0
"2630","Jessica Pieri","Shuai Zhang",0,1
"2631","Jessica Plazas","Lara Arruabarrena",0,1
"2632","Jie Zheng","Julia Goerges",0,1
"2633","Jie Zheng","Kiki Bertens",1,0
"2634","Jie Zheng","Kristina Mladenovic",1,0
"2635","Jie Zheng","Laura Robson",1,0
"2636","Jie Zheng","Madison Keys",0,2
"2637","Jie Zheng","Magdalena Rybarikova",1,0
"2638","Jie Zheng","Mallory Burdette",1,0
"2639","Jie Zheng","Maria Kirilenko",0,1
"2640","Jie Zheng","Maria Sharapova",0,1
"2641","Jie Zheng","Melanie Oudin",1,0
"2642","Jie Zheng","Mona Barthel",0,1
"2643","Jie Zheng","Na Li",0,1
"2644","Jie Zheng","Romina Oprandi",0,1
"2645","Jie Zheng","Samantha Stosur",2,0
"2646","Jie Zheng","Sharon Fichman",1,0
"2647","Jie Zheng","Svetlana Kuznetsova",0,1
"2648","Jie Zheng","Timea Babos",1,0
"2649","Jie Zheng","Urszula Radwanska",1,0
"2650","Jie Zheng","Venus Williams",1,0
"2651","Jie Zheng","Vesna Dolonc",1,0
"2652","Jie Zheng","Yaroslava Shvedova",2,0
"2653","Jie Zheng","Yuxuan Zhang",1,0
"2654","Jil Teichmann","Kaia Kanepi",1,0
"2655","Jil Teichmann","Karolina Pliskova",1,0
"2656","Jil Teichmann","Katarina Zavatska",1,0
"2657","Jil Teichmann","Kristina Mladenovic",1,0
"2658","Jil Teichmann","Magda Linette",1,0
"2659","Jil Teichmann","Marie Bouzkova",0,1
"2660","Jil Teichmann","Marina Bassols Ribera",1,0
"2661","Jil Teichmann","Marketa Vondrousova",0,1
"2662","Jil Teichmann","Maryna Zanevska",0,1
"2663","Jil Teichmann","Mihaela Buzarnescu",1,0
"2664","Jil Teichmann","Monica Niculescu",1,0
"2665","Jil Teichmann","Naomi Osaka",1,0
"2666","Jil Teichmann","Ons Jabeur",1,0
"2667","Jil Teichmann","Patricia Maria Tig",1,0
"2668","Jil Teichmann","Paula Badosa",0,2
"2669","Jil Teichmann","Petra Kvitova",1,1
"2670","Jil Teichmann","Qiang Wang",1,0
"2671","Jil Teichmann","Sorana Cirstea",1,0
"2672","Jil Teichmann","Storm Sanders",1,0
"2673","Jil Teichmann","Yulia Putintseva",0,1
"2674","Jill Craybas","Shahar Peer",0,1
"2675","Jodie Burrage","Katerina Siniakova",0,1
"2676","Jodie Burrage","Lauren Davis",0,1
"2677","Johanna Konta","Kaja Juvan",0,1
"2678","Johanna Konta","Karolina Muchova",0,1
"2679","Johanna Konta","Kateryna Baindl",1,0
"2680","Johanna Konta","Kristina Mladenovic",0,1
"2681","Johanna Konta","Kurumi Nara",1,0
"2682","Johanna Konta","Lesley Pattinama Kerkhove",1,0
"2683","Johanna Konta","Magda Linette",1,0
"2684","Johanna Konta","Nina Stojanovic",1,0
"2685","Johanna Konta","Paula Ormaechea",0,1
"2686","Johanna Konta","Petra Kvitova",0,1
"2687","Johanna Konta","Richel Hogenkamp",1,0
"2688","Johanna Konta","Shelby Rogers",0,1
"2689","Johanna Konta","Shuai Peng",1,0
"2690","Johanna Konta","Shuai Zhang",2,1
"2691","Johanna Konta","Sorana Cirstea",0,1
"2692","Johanna Konta","Su Wei Hsieh",0,1
"2693","Johanna Konta","Yulia Putintseva",1,0
"2694","Johanna Larsson","Julia Goerges",1,0
"2695","Johanna Larsson","Karin Knapp",0,1
"2696","Johanna Larsson","Karolina Pliskova",0,1
"2697","Johanna Larsson","Kate Makarova",0,1
"2698","Johanna Larsson","Lara Arruabarrena",1,0
"2699","Johanna Larsson","Mathilde Johansson",1,0
"2700","Johanna Larsson","Misaki Doi",1,0
"2701","Johanna Larsson","Mona Barthel",0,2
"2702","Johanna Larsson","Monica Niculescu",1,0
"2703","Johanna Larsson","Nina Bratchikova",1,0
"2704","Johanna Larsson","Paula Ormaechea",0,1
"2705","Johanna Larsson","Petra Cetkovska",1,0
"2706","Johanna Larsson","Samantha Stosur",0,1
"2707","Johanna Larsson","Sara Errani",0,1
"2708","Johanna Larsson","Serena Williams",0,2
"2709","Johanna Larsson","Sofia Arvidsson",1,0
"2710","Johanna Larsson","Sorana Cirstea",0,1
"2711","Johanna Larsson","Timea Babos",1,0
"2712","Johanna Larsson","Venus Williams",0,1
"2713","Johanna Larsson","Virginie Razzano",1,0
"2714","Johanna Larsson","Yuliya Beygelzimer",1,0
"2715","Johanna Larsson","Yvonne Meusburger",0,1
"2716","Jovana Jaksic","Laura Robson",0,1
"2717","Jovana Jaksic","Maria Kirilenko",0,1
"2718","Julia Cohen","Magda Linette",0,1
"2719","Julia Cohen","Na Li",0,1
"2720","Julia Cohen","Polona Hercog",0,1
"2721","Julia Cohen","Sara Errani",0,1
"2722","Julia Glushko","Maria Teresa Torro Flor",0,1
"2723","Julia Glushko","Samantha Stosur",0,1
"2724","Julia Goerges","Kaia Kanepi",0,1
"2725","Julia Goerges","Kirsten Flipkens",1,0
"2726","Julia Goerges","Kristina Mladenovic",1,1
"2727","Julia Goerges","Magdalena Rybarikova",0,1
"2728","Julia Goerges","Misaki Doi",1,0
"2729","Julia Goerges","Monica Puig",0,1
"2730","Julia Goerges","Na Li",0,1
"2731","Julia Goerges","Olga Govortsova",1,1
"2732","Julia Goerges","Pauline Parmentier",1,0
"2733","Julia Goerges","Petra Kvitova",0,1
"2734","Julia Goerges","Roberta Vinci",0,1
"2735","Julia Goerges","Romina Oprandi",1,1
"2736","Julia Goerges","Sara Errani",0,1
"2737","Julia Goerges","Sloane Stephens",0,1
"2738","Julia Goerges","Sofia Arvidsson",1,0
"2739","Julia Goerges","Sorana Cirstea",0,1
"2740","Julia Goerges","Stefanie Voegele",0,1
"2741","Julia Goerges","Svetlana Kuznetsova",0,1
"2742","Julia Goerges","Varvara Lepchenko",0,1
"2743","Julia Goerges","Vera Dushevina",1,0
"2744","Julia Goerges","Victoria Azarenka",0,1
"2745","Julia Goerges","Yulia Putintseva",1,0
"2746","Julie Coin","Polona Hercog",0,1
"2747","Kai Chen Chang","Qiang Wang",0,1
"2748","Kai Chen Chang","Samantha Stosur",0,1
"2749","Kaia Kanepi","Karolina Muchova",1,0
"2750","Kaia Kanepi","Karolina Pliskova",0,1
"2751","Kaia Kanepi","Klara Koukalova",1,0
"2752","Kaia Kanepi","Kristina Mladenovic",1,0
"2753","Kaia Kanepi","Laura Robson",1,0
"2754","Kaia Kanepi","Lauren Davis",1,0
"2755","Kaia Kanepi","Leylah Fernandez",0,1
"2756","Kaia Kanepi","Liudmila Samsonova",0,1
"2757","Kaia Kanepi","Lucie Safarova",0,1
"2758","Kaia Kanepi","Madison Keys",0,1
"2759","Kaia Kanepi","Mandy Minella",0,1
"2760","Kaia Kanepi","Maria Sharapova",0,1
"2761","Kaia Kanepi","Marketa Vondrousova",0,1
"2762","Kaia Kanepi","Marta Kostyuk",0,1
"2763","Kaia Kanepi","Roberta Vinci",0,1
"2764","Kaia Kanepi","Sabine Lisicki",0,1
"2765","Kaia Kanepi","Samantha Stosur",0,1
"2766","Kaia Kanepi","Sandra Zaniewska",1,0
"2767","Kaia Kanepi","Shelby Rogers",0,1
"2768","Kaia Kanepi","Shuai Peng",1,0
"2769","Kaia Kanepi","Sofia Kenin",1,0
"2770","Kaia Kanepi","Sorana Cirstea",1,0
"2771","Kaia Kanepi","Stefanie Voegele",0,1
"2772","Kaia Kanepi","Tara Moore",1,0
"2773","Kaia Kanepi","Vania King",1,0
"2774","Kaia Kanepi","Varvara Lepchenko",1,0
"2775","Kaia Kanepi","Veronika Kudermetova",0,1
"2776","Kaia Kanepi","Yulia Putintseva",1,0
"2777","Kaia Kanepi","Zarina Diyas",1,0
"2778","Kaja Juvan","Marina Melnikova",1,0
"2779","Kaja Juvan","Mayar Sherif",1,0
"2780","Kaja Juvan","Petra Martic",1,0
"2781","Kaja Juvan","Sara Sorribes Tormo",0,1
"2782","Kaja Juvan","Tamara Zidansek",1,0
"2783","Kaja Juvan","Yafan Wang",1,0
"2784","Kaja Juvan","Yulia Putintseva",0,1
"2785","Kamilla Farhad","Mandy Minella",0,1
"2786","Kamilla Rakhimova","Marta Kostyuk",0,1
"2787","Kamilla Rakhimova","Veronika Kudermetova",0,1
"2788","Karin Knapp","Klara Koukalova",0,1
"2789","Karin Knapp","Lara Arruabarrena",1,0
"2790","Karin Knapp","Lina Qostal",1,0
"2791","Karin Knapp","Lourdes Dominguez Lino",1,0
"2792","Karin Knapp","Lucie Hradecka",1,0
"2793","Karin Knapp","Lucie Safarova",1,0
"2794","Karin Knapp","Marion Bartoli",0,1
"2795","Karin Knapp","Michelle Larcher De Brito",1,0
"2796","Karin Knapp","Roberta Vinci",0,1
"2797","Karin Knapp","Romina Oprandi",1,0
"2798","Karin Knapp","Sabine Lisicki",0,1
"2799","Karin Knapp","Sesil Karatantcheva",1,0
"2800","Karin Knapp","Silvia Soler Espinosa",0,1
"2801","Karin Knapp","Sloane Stephens",0,1
"2802","Karin Knapp","Stefanie Voegele",0,1
"2803","Karin Knapp","Teliana Pereira",1,0
"2804","Karin Knapp","Valeria Solovieva",1,0
"2805","Karin Knapp","Yvonne Meusburger",0,1
"2806","Karolina Muchova","Karolina Pliskova",1,0
"2807","Karolina Muchova","Maria Sakkari",1,0
"2808","Karolina Muchova","Mona Barthel",1,0
"2809","Karolina Muchova","Naomi Osaka",1,0
"2810","Karolina Muchova","Paula Badosa",1,0
"2811","Karolina Muchova","Qiang Wang",1,0
"2812","Karolina Muchova","Sara Sorribes Tormo",0,1
"2813","Karolina Muchova","Shuai Zhang",1,0
"2814","Karolina Muchova","Sloane Stephens",0,1
"2815","Karolina Muchova","Varvara Lepchenko",1,0
"2816","Karolina Muchova","Veronika Kudermetova",0,1
"2817","Karolina Pliskova","Liudmila Samsonova",1,0
"2818","Karolina Pliskova","Lourdes Dominguez Lino",1,0
"2819","Karolina Pliskova","Lucie Hradecka",1,0
"2820","Karolina Pliskova","Magdalena Frech",1,0
"2821","Karolina Pliskova","Maria Sakkari",0,1
"2822","Karolina Pliskova","Maria Teresa Torro Flor",1,0
"2823","Karolina Pliskova","Misaki Doi",1,1
"2824","Karolina Pliskova","Nadia Petrova",1,0
"2825","Karolina Pliskova","Ons Jabeur",1,0
"2826","Karolina Pliskova","Patricia Mayr Achleitner",1,0
"2827","Karolina Pliskova","Paula Badosa",1,0
"2828","Karolina Pliskova","Petra Martic",1,1
"2829","Karolina Pliskova","Roberta Vinci",0,1
"2830","Karolina Pliskova","Saisai Zheng",1,0
"2831","Karolina Pliskova","Sara Errani",0,1
"2832","Karolina Pliskova","Sara Sorribes Tormo",1,0
"2833","Karolina Pliskova","Sloane Stephens",0,1
"2834","Karolina Pliskova","Stefanie Voegele",0,1
"2835","Karolina Pliskova","Tamara Korpatsch",1,0
"2836","Karolina Pliskova","Tamara Zidansek",1,0
"2837","Karolina Pliskova","Tereza Martincova",1,0
"2838","Karolina Pliskova","Tsvetana Pironkova",0,1
"2839","Karolina Pliskova","Vera Zvonareva",1,0
"2840","Karolina Pliskova","Viktorija Golubic",1,0
"2841","Karolina Pliskova","Yulia Putintseva",1,0
"2842","Katarina Zavatska","Katie Boulter",0,1
"2843","Katarina Zavatska","Maria Sakkari",0,1
"2844","Katarzyna Kawa","Kateryna Baindl",0,1
"2845","Katarzyna Piter","Petra Kvitova",0,1
"2846","Kate Makarova","Kimiko Date Krumm",1,0
"2847","Kate Makarova","Lucie Safarova",1,0
"2848","Kate Makarova","Magdalena Rybarikova",0,1
"2849","Kate Makarova","Maria Sharapova",0,1
"2850","Kate Makarova","Marina Erakovic",0,1
"2851","Kate Makarova","Marion Bartoli",2,0
"2852","Kate Makarova","Michelle Larcher De Brito",1,0
"2853","Kate Makarova","Monica Niculescu",1,0
"2854","Kate Makarova","Na Li",0,1
"2855","Kate Makarova","Olga Puchkova",1,0
"2856","Kate Makarova","Petra Kvitova",0,2
"2857","Kate Makarova","Polona Hercog",1,0
"2858","Kate Makarova","Roberta Vinci",0,1
"2859","Kate Makarova","Sabine Lisicki",1,0
"2860","Kate Makarova","Samantha Stosur",0,1
"2861","Kate Makarova","Sara Errani",1,1
"2862","Kate Makarova","Simona Halep",0,1
"2863","Kate Makarova","Stephanie Foretz Gacon",1,0
"2864","Kate Makarova","Svetlana Kuznetsova",0,2
"2865","Kate Makarova","Varvara Lepchenko",1,0
"2866","Kate Makarova","Victoria Azarenka",1,0
"2867","Katerina Siniakova","Kim Clijsters",1,0
"2868","Katerina Siniakova","Kirsten Flipkens",1,0
"2869","Katerina Siniakova","Kristina Mladenovic",1,0
"2870","Katerina Siniakova","Laura Siegemund",1,0
"2871","Katerina Siniakova","Maria Sakkari",0,1
"2872","Katerina Siniakova","Marie Bouzkova",1,0
"2873","Katerina Siniakova","Nagi Hanatani",1,0
"2874","Katerina Siniakova","Ons Jabeur",0,1
"2875","Katerina Siniakova","Sara Sorribes Tormo",1,1
"2876","Katerina Siniakova","Serena Williams",1,0
"2877","Katerina Siniakova","Shelby Rogers",1,0
"2878","Katerina Siniakova","Tamara Zidansek",0,1
"2879","Katerina Siniakova","Tereza Martincova",0,1
"2880","Katerina Siniakova","Tereza Smitkova",1,0
"2881","Katerina Siniakova","Varvara Gracheva",1,0
"2882","Katerina Siniakova","Veronika Kudermetova",1,0
"2883","Katerina Siniakova","Yafan Wang",1,0
"2884","Kateryna Baindl","Katie Volynets",1,0
"2885","Kateryna Baindl","Liudmila Samsonova",0,1
"2886","Kateryna Baindl","Lucia Bronzetti",1,0
"2887","Kateryna Baindl","Madison Brengle",1,0
"2888","Kateryna Baindl","Marta Kostyuk",1,0
"2889","Kateryna Baindl","Maryna Zanevska",0,1
"2890","Kateryna Baindl","Sorana Cirstea",0,1
"2891","Kateryna Baindl","Victoria Azarenka",0,1
"2892","Kateryna Baindl","Xin Yu Wang",0,1
"2893","Kateryna Baindl","Yulia Putintseva",0,1
"2894","Kateryna Bondarenko","Ons Jabeur",0,1
"2895","Katherine Sebov","Marta Kostyuk",0,1
"2896","Katie Boulter","Kristyna Pliskova",1,0
"2897","Katie Boulter","Lauren Davis",0,1
"2898","Katie Boulter","Liudmila Samsonova",0,1
"2899","Katie Boulter","Marcela Zacarias",1,0
"2900","Katie Boulter","Marie Bouzkova",1,0
"2901","Katie Boulter","Naomi Osaka",0,1
"2902","Katie Boulter","Yulia Putintseva",0,1
"2903","Katie Swan","Madison Keys",0,1
"2904","Katie Volynets","Petra Martic",0,1
"2905","Katrina Scott","Sorana Cirstea",0,1
"2906","Kiki Bertens","Kirsten Flipkens",0,1
"2907","Kiki Bertens","Lara Arruabarrena",1,0
"2908","Kiki Bertens","Liudmila Samsonova",0,1
"2909","Kiki Bertens","Lourdes Dominguez Lino",0,1
"2910","Kiki Bertens","Lucie Safarova",1,0
"2911","Kiki Bertens","Maria Jose Martinez Sanchez",1,0
"2912","Kiki Bertens","Marketa Vondrousova",0,1
